ts,strategy,ticker,side,qty,notional,signal_time,signal_price,arrival_price,fill_time,fill_price,commission,latency_bps,execution_bps,fee_bps,total_bps,latency_seconds
2026-06-24T07:21:29.951403+00:00,Trend Following,QQQ,-1,2903.0,357445.8711506309,2026-06-03 07:18:00,123.1701805107845,123.15446749155522,2026-06-03 07:18:01.469344622,123.12982127131617,10.1605,1.2757161809879256,2.0012445135812023,0.28425282875118946,3.5612135233203173,1.469344
2026-06-24T07:21:29.952897+00:00,Trend Following,QQQ,-1,3958.0,967814.1973011786,2026-06-10 00:58:00,244.58929980995694,244.582210548686,2026-06-10 00:58:01.621146417,244.52102003566918,13.853,0.28984347542827216,2.5018382522399625,0.1431369785505329,2.9348187062187674,1.621146
2026-06-24T07:21:29.954326+00:00,Trend Following,QQQ,1,356.0,66739.66506142795,2026-06-07 00:35:00,187.40045054467197,187.44100468545093,2026-06-07 00:35:01.669415406,187.47096927367403,1.246,2.1640364610168534,1.5986143626032652,0.18669557284310123,3.94934639646322,1.6694149999999999
2026-06-24T07:21:29.955952+00:00,Trend Following,QQQ,-1,772.0,87464.68235030206,2026-06-09 18:41:00,113.32432828080384,113.317062506981,2026-06-09 18:41:01.391241270,113.29622066101302,2.702,0.6411486335779126,1.8392504629825832,0.30892469136037154,2.789323787920867,1.391241
2026-06-24T07:21:29.958208+00:00,Trend Following,QQQ,1,252.0,55847.78521413343,2026-06-02 04:02:00,221.56913984055524,221.61164234365427,2026-06-02 04:02:00.694059554,221.61819529418028,0.882,1.9182501285880922,0.29569522867633297,0.1579292708955613,2.3718746281599863,0.694059
2026-06-24T07:21:29.959694+00:00,Trend Following,QQQ,-1,3405.0,929894.8309070329,2026-06-12 00:48:00,273.15604516746066,273.13264610983964,2026-06-12 00:48:01.261016472,273.09686663936355,11.9175,0.8566186996401765,1.3099668232884065,0.12815965423074238,2.2947451771593252,1.2610160000000001
2026-06-24T07:21:29.961116+00:00,Trend Following,QQQ,-1,3739.0,666474.5690002011,2026-06-12 17:29:00,178.31293472641434,178.28502019823136,2026-06-12 17:29:01.366960032,178.24941668900803,13.086500000000001,1.5654797127199354,1.9969994777883615,0.1963540787404906,3.7588332692487874,1.36696
2026-06-24T07:21:29.962582+00:00,Trend Following,QQQ,-1,3120.0,1086161.947728488,2026-06-05 05:39:00,348.20543090840914,348.1730364983872,2026-06-05 05:39:00.890321198,348.12882940015635,10.92,0.930324663157174,1.2696875862488342,0.10053749372123755,2.3005497431272453,0.890321
2026-06-24T07:21:29.964090+00:00,Trend Following,QQQ,-1,3993.0,675525.3808894132,2026-06-13 17:46:00,169.2067784570335,169.20188902159364,2026-06-13 17:46:01.215342617,169.17740568229732,13.9755,0.2889621494148029,1.4469897137614005,0.2068834183787368,1.9428352815549403,1.215342
2026-06-24T07:21:29.965630+00:00,Trend Following,QQQ,1,874.0,147399.73331814448,2026-06-09 10:39:00,168.59947246336174,168.6263055775267,2026-06-09 10:39:01.364528376,168.6495804555429,3.059,1.5915301378412883,1.3802637694327482,0.20753090464536453,3.179324811919401,1.364528
2026-06-24T07:21:29.967051+00:00,Trend Following,QQQ,-1,1778.0,280242.90454465593,2026-06-04 20:40:00,157.63727534727514,157.63977392658285,2026-06-04 20:40:00.930091564,157.61693168990772,6.223,-0.1585018075330064,1.4490148080122214,0.22205736163458803,1.512570362113803,0.930091
2026-06-24T07:21:29.968464+00:00,Trend Following,QQQ,-1,2608.0,1026130.0498474388,2026-06-14 16:15:00,393.6320816398874,393.55064117444294,2026-06-14 16:15:01.309036301,393.45477371450875,9.128,2.0689488800096933,2.435962488794521,0.08895558610097343,4.593866954905187,1.3090359999999999
2026-06-24T07:21:29.969922+00:00,Trend Following,QQQ,-1,1950.0,589295.1481910661,2026-06-13 00:56:00,302.243581351423,302.241316885938,2026-06-13 00:56:01.414318944,302.2026400979826,6.825,0.07492187178685107,1.279665809884929,0.1158163277086263,1.4704040093804065,1.414318
2026-06-24T07:21:29.971636+00:00,Trend Following,QQQ,-1,2983.0,608502.482549026,2026-06-06 18:56:00,204.031044834579,204.02431121276325,2026-06-06 18:56:00.833287706,203.99010477674355,10.4405,0.33002927673160537,1.6765862762320427,0.17157694996188988,2.1781925029255382,0.833287
2026-06-24T07:21:29.973226+00:00,Trend Following,QQQ,-1,1331.0,200766.54185420607,2026-06-01 13:38:00,150.87988592076684,150.8428141431477,2026-06-01 13:38:01.072918018,150.8388744208911,4.6585,2.4570390806499294,0.2611806388645754,0.23203567471829742,2.9502553942328023,1.072918
2026-06-24T07:21:29.974732+00:00,Trend Following,QQQ,-1,2060.0,813463.6463600006,2026-06-04 08:38:00,394.93905932322417,394.89193014829806,2026-06-04 08:38:01.026738333,394.88526522330125,7.21,1.1933277758567162,0.16877845526773133,0.08863334006703963,1.4507395711914872,1.026738
2026-06-24T07:21:29.976262+00:00,Trend Following,QQQ,1,1211.0,96515.32168042578,2026-06-13 20:14:00,79.68674530914123,79.69071315101813,2026-06-13 20:14:01.428877944,79.6988618335473,4.2385,0.4979299708511066,1.0225385376744573,0.4391530718857468,1.9596215804113108,1.428877
2026-06-24T07:21:29.977779+00:00,Trend Following,QQQ,1,340.0,61364.798654364626,2026-06-13 22:31:00,180.44581945735698,180.47163092453545,2026-06-13 22:31:00.772879669,180.48470192460184,1.19,1.4304275519428602,0.7242689612449548,0.19392225283792408,2.348618766025739,0.772879
2026-06-24T07:21:29.979266+00:00,Trend Following,QQQ,-1,1695.0,543711.2522023798,2026-06-12 02:57:00,320.8022389630692,320.79085943792865,2026-06-12 02:57:01.272493356,320.7736001193981,5.9325,0.354720876554701,0.5380240123043193,0.10911122357629284,1.0018561124353131,1.2724929999999999
2026-06-24T07:21:29.980708+00:00,Trend Following,QQQ,-1,1091.0,291958.25342291035,2026-06-14 05:14:00,267.664220681336,267.64689001022873,2026-06-14 05:14:01.014100219,267.6060984627959,3.8185000000000002,0.6474780627449287,1.5240807554787217,0.13078924658686691,2.3023480648105172,1.0141
2026-06-24T07:21:29.982133+00:00,Trend Following,QQQ,-1,2520.0,152086.78945766273,2026-06-10 07:52:00,60.362551195014625,60.35909098346439,2026-06-10 07:52:00.887824184,60.35190057843759,8.82,0.5732381222680287,1.1912712583374232,0.579932026407545,2.344441407012997,0.887824
2026-06-24T07:21:29.983597+00:00,Trend Following,QQQ,1,3440.0,591280.1865725562,2026-06-10 20:32:00,171.81099819333002,171.86321949957014,2026-06-10 20:32:01.106854807,171.88377516644076,12.040000000000001,3.0394623620864847,1.196048050913665,0.20362596740796707,4.439136380408116,1.106854
2026-06-24T07:21:29.985094+00:00,Trend Following,QQQ,-1,2781.0,406489.4534755017,2026-06-02 04:16:00,146.18876776427345,146.17637006608007,2026-06-02 04:16:01.357352212,146.1666499372534,9.7335,0.8480609271823988,0.6649589685581652,0.2394527069959176,1.7524726027364814,1.3573520000000001
2026-06-24T07:21:29.986740+00:00,Trend Following,QQQ,1,2927.0,973939.1539582603,2026-06-11 18:25:00,332.6010620916986,332.68894021431856,2026-06-11 18:25:01.157399035,332.7431342529075,10.2445,2.6421479855561207,1.628970249327623,0.10518624247073903,4.376304477354483,1.157399
2026-06-24T07:21:29.988316+00:00,Trend Following,QQQ,1,2084.0,523576.4324974874,2026-06-13 17:05:00,251.20517536806176,251.19551559246528,2026-06-13 17:05:01.754347503,251.23629198535863,7.2940000000000005,-0.38453728440593554,1.6232930272331747,0.13931108329699318,1.3780668261242324,1.754347
2026-06-24T07:21:29.989886+00:00,Trend Following,EEM,1,710.0,126322.53329797283,2026-06-08 16:56:00,177.8824621196967,177.8845434768796,2026-06-08 16:56:00.939285825,177.91906098306032,2.485,0.11700744177364857,1.9404443751014306,0.1967186641308339,2.254170481005913,0.939285
2026-06-24T07:21:29.991634+00:00,Trend Following,EEM,1,3572.0,972215.9128134687,2026-06-14 07:44:00,272.089092733129,272.14269469442115,2026-06-14 07:44:01.194731152,272.176907282606,12.502,1.9700150694654635,1.2571562217855392,0.12859283452603454,3.3557641257770374,1.194731
2026-06-24T07:21:29.993375+00:00,Trend Following,EEM,-1,2255.0,337284.9089194255,2026-06-08 18:49:00,149.58930628913885,149.57532373113943,2026-06-08 18:49:01.344620050,149.57202169375853,7.8925,0.9347297842524734,0.2207608379869239,0.23400098229373942,1.3894916045331367,1.34462
2026-06-24T07:21:29.994896+00:00,Trend Following,EEM,1,2555.0,601355.3140439496,2026-06-10 01:48:00,235.33971934977532,235.31496642462164,2026-06-10 01:48:00.985837552,235.36411508569458,8.9425,-1.0517954734571746,2.0886330274567424,0.14870576165468866,1.1855433156542565,0.985837
2026-06-24T07:21:29.996356+00:00,Trend Following,EEM,-1,1117.0,181845.31441388978,2026-06-01 20:12:00,162.87232150903284,162.85148231312857,2026-06-01 20:12:01.316310942,162.79795381726927,3.9095,1.2794804980487198,3.2869517120128453,0.21499041713561926,4.781422627197185,1.31631
2026-06-24T07:21:29.997836+00:00,Trend Following,EEM,-1,3809.0,1234957.658916796,2026-06-14 19:34:00,324.33843828149975,324.2848114929361,2026-06-14 19:34:01.043603124,324.22096584846315,13.3315,1.653420693759699,1.968813900935766,0.10795106944551688,3.730185664140982,1.043603
2026-06-24T07:21:29.999307+00:00,Trend Following,EEM,1,3295.0,1205836.4629254686,2026-06-03 09:03:00,365.8938892267312,365.91773358096,2026-06-03 09:03:01.649512332,365.9594728150132,11.5325,0.6516740216457707,1.1406726218149763,0.09563900540891847,1.8879856488696656,1.649512
2026-06-24T07:21:30.000914+00:00,Trend Following,EEM,-1,3751.0,1044488.5336845819,2026-06-07 00:19:00,278.5227442973994,278.50435675451934,2026-06-07 00:19:01.485616095,278.45602071036575,13.1285,0.6601810177643426,1.7355579179032767,0.12569309835970482,2.5214320340273244,1.485616
2026-06-24T07:21:30.002848+00:00,Trend Following,EEM,-1,3847.0,331017.6275588313,2026-06-08 22:42:00,86.05093944555557,86.04772056445701,2026-06-08 22:42:00.925453165,86.04565312160939,13.464500000000001,0.3740669328308956,0.24026700928930542,0.4067608151051404,1.0210947572253413,0.925453
2026-06-24T07:21:30.004672+00:00,Trend Following,EEM,1,3437.0,792932.0185095957,2026-06-02 13:12:00,230.63073043998935,230.67432824395723,2026-06-02 13:12:01.182913637,230.7046897031119,12.0295,1.8903727133287913,1.316204511607654,0.15170909635621463,3.3582863212926597,1.182913
2026-06-24T07:21:30.006720+00:00,Trend Following,EEM,-1,430.0,126549.82816064778,2026-06-07 19:30:00,294.3664039634697,294.35841073540286,2026-06-07 19:30:01.394245407,294.30192595499483,1.5050000000000001,0.27154009286382647,1.9189117194548637,0.11892548744432024,2.3093772997630104,1.394245
2026-06-24T07:21:30.008492+00:00,Trend Following,EEM,1,817.0,41334.3226537723,2026-06-01 00:24:00,50.581247686180184,50.58914509277091,2026-06-01 00:24:01.136792995,50.59280618576781,2.8595,1.5613309184713204,0.7236914144697135,0.6917979578259844,2.9768202907670185,1.136792
2026-06-24T07:21:30.010080+00:00,Trend Following,EEM,1,2060.0,343256.4801787587,2026-06-07 11:44:00,166.58295635372323,166.60875337748763,2026-06-07 11:44:01.171146318,166.62935931007704,7.21,1.548599228219954,1.2367857133362883,0.21004701779396057,2.995431959350203,1.171146
2026-06-24T07:21:30.011655+00:00,Trend Following,EEM,-1,3480.0,566818.6949248511,2026-06-10 11:45:00,162.87165433870544,162.88508457695067,2026-06-10 11:45:01.638353660,162.87893532323307,12.18,-0.8245902762985009,0.3775209825737161,0.2148835264090015,-0.23218576731578333,1.638353
2026-06-24T07:21:30.013178+00:00,Trend Following,EEM,-1,1456.0,546883.079528274,2026-06-12 23:59:00,375.63461615620264,375.631315407324,2026-06-12 23:59:01.217482299,375.6065106650234,5.096,0.08787126469918502,0.6603480935476651,0.09318262332043015,0.8414019815672803,1.217482
2026-06-24T07:21:30.014650+00:00,Trend Following,EEM,-1,541.0,36011.055529277866,2026-06-01 03:05:00,66.58090700191865,66.57524853560197,2026-06-01 03:05:01.433330216,66.56387343674282,1.8935,0.8498632072572231,1.708607794842056,0.5258107467748449,3.084281748874124,1.43333
2026-06-24T07:21:30.016082+00:00,Trend Following,EEM,-1,318.0,28208.958481049845,2026-06-02 05:37:00,88.72031364677115,88.72739188509274,2026-06-02 05:37:00.893813094,88.70741660707499,1.113,-0.7978148442732251,2.251309048238735,0.3945555099978926,1.8480497139634022,0.893813
2026-06-24T07:21:30.017589+00:00,Trend Following,EEM,-1,2226.0,772841.7155335594,2026-06-09 14:22:00,347.3023665814227,347.26488474254774,2026-06-09 14:22:01.354889271,347.1885514526323,7.791,1.0792278568066076,2.1981286697629887,0.10080977570706312,3.378166302276659,1.354889
2026-06-24T07:21:30.019541+00:00,Trend Following,EEM,-1,3137.0,1095886.516641791,2026-06-08 17:38:00,349.422039626705,349.38677731604696,2026-06-08 17:38:01.814626695,349.3422112342337,10.9795,1.009161033336599,1.2755514720859928,0.10018829352554973,2.3849007989481414,1.814626
2026-06-24T07:21:30.021308+00:00,Trend Following,EEM,1,764.0,301577.24243035924,2026-06-05 10:07:00,394.6273367661753,394.7026647691662,2026-06-05 10:07:01.391887922,394.7346105109414,2.674,1.908838946844675,0.8093622016443397,0.08866716793517618,2.8068683164241905,1.391887
2026-06-24T07:21:30.022847+00:00,Trend Following,EEM,1,2482.0,312159.3944837517,2026-06-12 10:25:00,125.7244933288905,125.74345631542437,2026-06-12 10:25:01.302237422,125.76929672995635,8.687,1.5082969142900478,2.0550106772287484,0.2782873158235886,3.841594907342385,1.3022369999999999
2026-06-24T07:21:30.024327+00:00,Trend Following,EEM,1,2704.0,463206.9614747858,2026-06-11 01:43:00,171.26752939251332,171.2858018714792,2026-06-11 01:43:01.704544985,171.304349657835,9.464,1.0668968619268362,1.0828560308634971,0.20431471862745662,2.3540676114177903,1.7045439999999998
2026-06-24T07:21:30.025983+00:00,Trend Following,EEM,1,3006.0,484156.76694191433,2026-06-04 06:45:00,161.00360989549256,161.0229974789947,2026-06-04 06:45:01.260839183,161.06346205652505,10.521,1.204170733484548,2.5129688407161943,0.217305648053913,3.9344452222546553,1.260839
2026-06-24T07:21:30.027531+00:00,Trend Following,EEM,1,661.0,193452.99842588202,2026-06-14 18:35:00,292.58339942539556,292.6219500105711,2026-06-14 18:35:01.184640866,292.66716857168234,2.3135,1.3175930435984347,1.5452894463187707,0.11958977213198249,2.9824722620491877,1.18464
2026-06-24T07:21:30.028989+00:00,Trend Following,EEM,-1,263.0,104529.72769411637,2026-06-08 22:53:00,397.5796036756773,397.51140403684957,2026-06-08 22:53:01.213263713,397.4514360993018,0.9205,1.7153706628104706,1.508584079318501,0.08806107318041084,3.3120158153093824,1.213263
2026-06-24T07:21:30.030453+00:00,Trend Following,EEM,-1,2942.0,699119.230600914,2026-06-01 16:50:00,237.67014458898134,237.66695842480328,2026-06-01 16:50:00.824905338,237.6340008840632,10.297,0.13405824208887823,1.3867110917949872,0.14728532057614005,1.6680546544600054,0.824905
2026-06-24T07:21:30.031926+00:00,Trend Following,EEM,1,1320.0,372629.3840123947,2026-06-01 17:18:00,282.2673663311232,282.25524672986523,2026-06-01 17:18:01.517767121,282.2949878881778,4.62,-0.42936600909553974,1.407986521879835,0.12398378115683775,1.1026042939411331,1.517767
2026-06-24T07:21:30.033386+00:00,Trend Following,EEM,-1,903.0,321281.49283130094,2026-06-08 16:30:00,355.8609742663305,355.82428035356634,2026-06-08 16:30:01.303381471,355.79345828494013,3.1605,1.031130565520129,0.8662160040225763,0.09837167936901739,1.9957182489117227,1.303381
2026-06-24T07:21:30.034817+00:00,Trend Following,EEM,-1,2774.0,843073.0733417297,2026-06-10 23:12:00,304.01937215040186,303.9622170033728,2026-06-10 23:12:01.104268020,303.9196371094916,9.709,1.8799837202734175,1.4008285076020646,0.11516202221375621,3.3959742500892385,1.104268
2026-06-24T07:21:30.036243+00:00,Trend Following,EEM,-1,1562.0,359354.09081631905,2026-06-08 05:24:00,230.10406815993582,230.08477776726951,2026-06-08 05:24:01.048812677,230.0602373984117,5.4670000000000005,0.8383334036883883,1.0665794189414128,0.15213406886731154,2.0570468914971127,1.048812
2026-06-24T07:21:30.037645+00:00,Trend Following,EEM,-1,557.0,201240.9877375738,2026-06-07 12:15:00,361.37974758638904,361.3552313698015,2026-06-07 12:15:00.858171299,361.2944124552492,1.9495,0.6784059358962244,1.683078291734702,0.09687390336913995,2.4583581310000664,0.858171
2026-06-24T07:21:30.039120+00:00,Trend Following,EEM,1,1502.0,168953.7699709258,2026-06-07 12:36:00,112.45461663764081,112.47879687167168,2026-06-07 12:36:00.641446454,112.4858654932928,5.257,2.1502215519332992,0.628440365449023,0.3111502040412975,3.08981212142362,0.641446
2026-06-24T07:21:30.040562+00:00,Trend Following,EEM,-1,3537.0,645884.0159665482,2026-06-10 01:35:00,182.66844326305682,182.65189512208022,2026-06-10 01:35:01.318780162,182.60786428231503,12.3795,0.9059113156597796,2.410642371695928,0.19166753927908262,3.50822122663479,1.31878
2026-06-24T07:21:30.041987+00:00,Trend Following,EEM,-1,2858.0,712911.1877722536,2026-06-13 00:31:00,249.47683652453424,249.47439725508323,2026-06-13 00:31:00.931696186,249.44408249554013,10.003,0.09777538808749553,1.215145116158212,0.1403120076044529,1.4532325118501603,0.931696
2026-06-24T07:21:30.043395+00:00,Trend Following,EEM,-1,579.0,70344.96494069509,2026-06-03 22:06:00,121.53907847850022,121.50905942798457,2026-06-03 22:06:01.210672943,121.49389454351484,2.0265,2.469909340390314,1.2480455812197406,0.28808031985067556,4.00603524146073,1.210672
2026-06-24T07:21:30.044806+00:00,Trend Following,EEM,-1,2581.0,778644.4362788434,2026-06-05 10:22:00,301.75938679178824,301.7314631525737,2026-06-05 10:22:02.153656103,301.6832376128801,9.0335,0.9253610802764488,1.598293369533719,0.1160157265512776,2.6396701763614456,2.153656
2026-06-24T07:21:30.046550+00:00,Trend Following,EEM,-1,2407.0,464890.2974778153,2026-06-08 00:05:00,193.198992168679,193.16469551650607,2026-06-08 00:05:01.472580407,193.14096280756763,8.4245,1.775198296220769,1.228625597186904,0.18121479509694477,3.185038688504618,1.47258
2026-06-24T07:21:30.048519+00:00,Trend Following,EEM,1,1462.0,266189.0452466014,2026-06-03 06:17:00,182.02209400905136,182.04435277615624,2026-06-03 06:17:01.327489769,182.07185037387237,5.117,1.2228607316087796,1.5104889163978534,0.19223180259952233,2.9255814506061553,1.327489
2026-06-24T07:21:30.050191+00:00,Trend Following,EEM,1,1490.0,572515.7303613601,2026-06-07 13:37:00,384.21443714953267,384.22267411015486,2026-06-07 13:37:01.225194300,384.2387452089665,5.215,0.21438446413659487,0.41827564833035563,0.0910892002339988,0.7237493127009493,1.2251940000000001
2026-06-24T07:21:30.051700+00:00,Trend Following,EEM,-1,2019.0,297414.604376421,2026-06-08 06:00:00,147.33967490502076,147.3151454204307,2026-06-08 06:00:01.024537759,147.30787735335366,7.0665000000000004,1.6648254861342706,0.4933686252212955,0.23759761276068095,2.395791724116247,1.024537
2026-06-24T07:21:30.053303+00:00,Trend Following,EEM,1,1185.0,78002.99514938633,2026-06-04 09:34:00,65.81059094629924,65.81186560294385,2026-06-04 09:34:00.632416124,65.82531236235134,4.1475,0.19368564030236926,2.043212008091867,0.5317103518982795,2.7686080002925157,0.632416
2026-06-24T07:21:30.055184+00:00,Trend Following,EEM,-1,1388.0,123145.58034261808,2026-06-11 14:56:00,88.74222591036565,88.73343914709271,2026-06-11 14:56:01.191605263,88.72159967047412,4.8580000000000005,0.9901445656560535,1.3342745116600156,0.394492436227429,2.718911513543498,1.191605
2026-06-24T07:21:30.056767+00:00,Trend Following,EEM,-1,3626.0,1430711.2663284484,2026-06-09 04:12:00,394.59901288776393,394.59462825824454,2026-06-09 04:12:01.286675,394.57012309113304,12.691,0.11111607926500629,0.6210213053245562,0.08870413128547021,0.8208415158750327,1.286675
2026-06-24T07:21:30.058244+00:00,Trend Following,EEM,1,3302.0,517025.2762436183,2026-06-12 17:55:00,156.5632842666115,156.5735380415114,2026-06-12 17:55:00.950088983,156.57942951048403,11.557,0.6549284494079053,0.3762748831206119,0.22352872346911007,1.2547320559976274,0.950088
2026-06-24T07:21:30.059733+00:00,Trend Following,EEM,1,2260.0,243817.25327030552,2026-06-02 11:33:00,107.8589631785519,107.87008198046358,2026-06-02 11:33:00.997194808,107.88374038509093,7.91,1.0308648983832567,1.2661902518831383,0.324423308601162,2.621478458867557,0.997194
2026-06-24T07:21:30.061194+00:00,Trend Following,EEM,-1,3373.0,1036327.5930469498,2026-06-06 14:57:00,307.29529963187167,307.2527976057408,2026-06-06 14:57:01.230765955,307.24209696025787,11.8055,1.3831004308166053,0.3482684475556278,0.11391668116536546,1.8452855595375985,1.2307649999999999
2026-06-24T07:21:30.062668+00:00,Trend Following,EEM,1,3134.0,383689.82826851815,2026-06-04 05:38:00,122.3847346299111,122.39088120792792,2026-06-04 05:38:00.816895066,122.42815196825723,10.969,0.5022340437646867,3.0452236278933102,0.28588195964172264,3.8333396312997197,0.816895
2026-06-24T07:21:30.064095+00:00,Trend Following,EEM,-1,2672.0,380956.667516237,2026-06-06 17:51:00,142.5889339029589,142.58695186202712,2026-06-06 17:51:01.366674626,142.57360311236414,9.352,0.1390038397459155,0.9361831141392202,0.24548723772110911,1.3206741916062448,1.366674
2026-06-24T07:21:30.065511+00:00,Trend Following,EEM,1,1131.0,337852.6541273141,2026-06-08 10:17:00,298.5858204675953,298.64332828193216,2026-06-08 10:17:01.609028613,298.72029542644924,3.9585,1.9260062064170915,2.5772263174225007,0.11716646152225596,4.620398985361849,1.609028
2026-06-24T07:21:30.066975+00:00,Trend Following,EEM,-1,482.0,65386.73662526723,2026-06-13 07:59:00,135.6787755425509,135.66865831869706,2026-06-13 07:59:01.028565234,135.6571299279403,1.687,0.7456747610963599,0.8497460577571608,0.2580033944297041,1.8534242132832248,1.028565
2026-06-24T07:21:30.068439+00:00,Trend Following,EEM,1,2167.0,480580.0810965149,2026-06-12 11:09:00,221.71277042915517,221.7319313824972,2026-06-12 11:09:01.222713986,221.77207249493074,7.5845,0.864224162863915,1.8103442378935477,0.15781969120931597,2.8323880919667785,1.222713
2026-06-24T07:21:30.069942+00:00,Trend Following,EEM,1,3370.0,316838.74503712135,2026-06-14 05:44:00,93.9823485039876,93.99511750272688,2026-06-14 05:44:01.292886024,94.01743176175708,11.795,1.3586592527795844,2.3739806516597812,0.37227138993427333,4.10491129437364,1.292886
2026-06-24T07:21:30.071388+00:00,Trend Following,EEM,1,2306.0,283037.3029804695,2026-06-06 06:42:00,122.70103867303874,122.71244617150047,2026-06-06 06:42:01.263482919,122.73950692995209,8.071,0.9296986060675164,2.2052170986626574,0.2851567590211572,3.420072463751331,1.263482
2026-06-24T07:21:30.072802+00:00,Trend Following,EEM,1,3889.0,632344.399851334,2026-06-06 13:29:00,162.53654701881612,162.55918207561973,2026-06-06 13:29:01.093290505,162.5982000131998,13.6115,1.3926133671947556,2.4002296936951497,0.21525453539558667,4.0080975962854914,1.09329
2026-06-24T07:21:30.074270+00:00,Trend Following,EEM,-1,911.0,360674.62975954154,2026-06-06 03:37:00,396.0113644818518,395.95963317717104,2026-06-06 03:37:01.335530580,395.9106803068513,3.1885,1.3063085891090322,1.2363096189109286,0.08840377827865918,2.63102198629862,1.3355299999999999
2026-06-24T07:21:30.075912+00:00,Trend Following,EEM,1,3740.0,1392295.8336063782,2026-06-05 18:08:00,372.23305039574876,372.2356581479324,2026-06-05 18:08:01.054790960,372.2716132637375,13.09,0.07005697588779176,0.9659234685898868,0.09401737535975942,1.129997819837438,1.05479
2026-06-24T07:21:30.077345+00:00,Trend Following,EEM,-1,2566.0,802303.9735346801,2026-06-03 22:12:00,312.7935046607009,312.7520148249712,2026-06-03 22:12:00.899296805,312.6671759683087,8.981,1.326428941505599,2.7126557988752062,0.11194011616859816,4.1510248565494035,0.899296
2026-06-24T07:21:30.078758+00:00,Trend Following,EEM,-1,1266.0,346396.78562753944,2026-06-04 21:37:00,273.6547772424576,273.62819136857973,2026-06-04 21:37:00.977342371,273.6151545241228,4.431,0.9715114110477392,0.4764437608477949,0.12791689137567228,1.5758720632712064,0.977342
2026-06-24T07:21:30.080170+00:00,Trend Following,EEM,1,1941.0,184747.0983428067,2026-06-07 21:34:00,95.1605200137146,95.16788318647224,2026-06-07 21:34:01.385044259,95.18140048573247,6.7935,0.7737634006806976,1.4203635520339806,0.36771890118643974,2.5618458539011177,1.385044
2026-06-24T07:21:30.081630+00:00,Trend Following,EEM,1,1351.0,218517.66110705695,2026-06-10 03:59:00,161.7047731128245,161.70746921479096,2026-06-10 03:59:00.774947372,161.74512295118944,4.7285,0.166729893901687,2.3285094115515514,0.21638983210988136,2.71162913756312,0.774947
2026-06-24T07:21:30.083094+00:00,Trend Following,GLD,1,1996.0,763623.1992819674,2026-06-02 06:13:00,382.521383118553,382.5127927514755,2026-06-02 06:13:01.312315935,382.5767531472782,6.986,-0.22457220580596696,1.672111286596362,0.09148491044495394,1.5390239912353492,1.312315
2026-06-24T07:21:30.084503+00:00,Trend Following,GLD,-1,3036.0,194542.00805633288,2026-06-11 09:52:00,64.08880897897332,64.08959993279403,2026-06-11 09:52:01.381293719,64.07839527547196,10.626,-0.12341527847257926,1.7482801162462533,0.5462059380472244,2.1710707758208985,1.3812929999999999
2026-06-24T07:21:30.085903+00:00,Trend Following,GLD,1,2219.0,623804.1908589787,2026-06-10 22:10:00,280.99850158040294,281.0461714163041,2026-06-10 22:10:01.594442361,281.1195091748439,7.7665,1.6964444875347773,2.609455883004679,0.12450220940814018,4.430402579947597,1.594442
2026-06-24T07:21:30.087344+00:00,Trend Following,GLD,1,2440.0,466438.29117741383,2026-06-08 01:38:00,191.09907144167866,191.1235737084735,2026-06-08 01:38:01.239229256,191.16323408910404,8.540000000000001,1.2821761304216528,2.0751171538392135,0.1830895996647869,3.5403828839256533,1.239229
2026-06-24T07:21:30.088778+00:00,Trend Following,GLD,1,1793.0,495799.50790178764,2026-06-07 10:47:00,276.4751293501638,276.4866464870934,2026-06-07 10:47:01.200897987,276.5195247639641,6.2755,0.41657045090083006,1.1891452006245407,0.12657334063435793,1.7322889921597286,1.2008969999999999
2026-06-24T07:21:30.090511+00:00,Trend Following,GLD,1,2985.0,245145.83570155993,2026-06-10 04:58:00,82.10328767065235,82.11589925612218,2026-06-10 04:58:01.313652781,82.12590810772527,10.4475,1.5360633937604153,1.2188689028261703,0.4261748917782461,3.1811071883648316,1.313652
2026-06-24T07:21:30.092032+00:00,Trend Following,GLD,-1,1440.0,171681.43033418214,2026-06-11 10:24:00,119.23344654071893,119.22629963779569,2026-06-11 10:24:00.893686451,119.2232155098487,5.04,0.5994042049936241,0.258678492611155,0.293566985677456,1.1516496832822352,0.893686
2026-06-24T07:21:30.093550+00:00,Trend Following,GLD,1,1266.0,120645.12482259904,2026-06-04 22:30:00,95.27698121039606,95.28442157655938,2026-06-04 22:30:01.301962608,95.29630712685548,4.431,0.7809195955623766,1.247376024269601,0.3672755120868334,2.3955711319188113,1.301962
2026-06-24T07:21:30.095102+00:00,Trend Following,GLD,-1,3659.0,442240.70822691557,2026-06-11 16:21:00,120.88284277346509,120.86479608037179,2026-06-11 16:21:00.545936980,120.86381749847378,12.8065,1.4929077344016561,0.08096500633318063,0.2895821158424188,1.8634548565772555,0.545936
2026-06-24T07:21:30.096723+00:00,Trend Following,GLD,-1,2928.0,407699.8047226379,2026-06-14 13:22:00,139.28742585958324,139.2735487421793,2026-06-14 13:22:01.260832514,139.2417365856004,10.248,0.9962936222211553,2.2841492060911253,0.2513614154652787,3.531804243777559,1.260832
